Order;Family;Genus;species_name
Apodiformes;Trochilidae;Discosura;Discosura popelairii
Passeriformes;Thraupidae;Diuca;Diuca diuca
Passeriformes;Icteridae;Dives;Dives dives
Passeriformes;Icteridae;Dives;Dives warczewiczi
Passeriformes;Icteridae;Dolichonyx;Dolichonyx oryzivorus
Passeriformes;Cotingidae;Doliornis;Doliornis remseni
Passeriformes;Cotingidae;Doliornis;Doliornis sclateri
Passeriformes;Donacobiidae;Donacobius;Donacobius atricapilla
Passeriformes;Thraupidae;Donacospiza;Donacospiza albifrons
Apodiformes;Trochilidae;Doricha;Doricha eliza
Apodiformes;Trochilidae;Doricha;Doricha enicura
Apodiformes;Trochilidae;Doryfera;Doryfera johannae
Apodiformes;Trochilidae;Doryfera;Doryfera ludovicae
Passeriformes;Fringillidae;Drepanis;Drepanis coccinea
Passeriformes;Fringillidae;Drepanis;Drepanis funerea
Passeriformes;Fringillidae;Drepanis;Drepanis pacifica
Columbiformes;Columbidae;Drepanoptila;Drepanoptila holosericea
Passeriformes;Nectariniidae;Drepanorhynchus;Drepanorhynchus reichenowi
Passeriformes;Paradisaeidae;Drepanornis;Drepanornis albertisi
Passeriformes;Paradisaeidae;Drepanornis;Drepanornis bruijnii
Passeriformes;Nectariniidae;Dreptes;Dreptes thomensis
Casuariiformes;Casuariidae;Dromaius;Dromaius novaehollandiae
Charadriiformes;Dromadidae;Dromas;Dromas ardeola
Cuculiformes;Cuculidae;Dromococcyx;Dromococcyx pavoninus
Cuculiformes;Cuculidae;Dromococcyx;Dromococcyx phasianellus
Passeriformes;Cisticolidae;Drymocichla;Drymocichla incana
Passeriformes;Petroicidae;Drymodes;Drymodes beccarii
Passeriformes;Petroicidae;Drymodes;Drymodes brunneopygia
Passeriformes;Petroicidae;Drymodes;Drymodes superciliaris
Passeriformes;Thamnophilidae;Drymophila;Drymophila caudata
Passeriformes;Thamnophilidae;Drymophila;Drymophila devillei
Passeriformes;Thamnophilidae;Drymophila;Drymophila ferruginea
Passeriformes;Thamnophilidae;Drymophila;Drymophila genei
Passeriformes;Thamnophilidae;Drymophila;Drymophila hellmayri
Passeriformes;Thamnophilidae;Drymophila;Drymophila klagesi
Passeriformes;Thamnophilidae;Drymophila;Drymophila malura
Passeriformes;Thamnophilidae;Drymophila;Drymophila ochropyga
Passeriformes;Thamnophilidae;Drymophila;Drymophila rubricollis
Passeriformes;Thamnophilidae;Drymophila;Drymophila squamata
Passeriformes;Thamnophilidae;Drymophila;Drymophila striaticeps
Passeriformes;Furnariidae;Drymornis;Drymornis bridgesii
Passeriformes;Furnariidae;Drymotoxeres;Drymotoxeres pucheranii
Piciformes;Picidae;Dryobates;Dryobates cathpharius
Piciformes;Picidae;Dryobates;Dryobates minor
Piciformes;Picidae;Dryobates;Dryobates nuttallii
Piciformes;Picidae;Dryobates;Dryobates pernyii
Piciformes;Picidae;Dryobates;Dryobates pubescens
Piciformes;Picidae;Dryobates;Dryobates scalaris
Piciformes;Picidae;Dryocopus;Dryocopus hodgei
Piciformes;Picidae;Dryocopus;Dryocopus javensis
Piciformes;Picidae;Dryocopus;Dryocopus lineatus
Piciformes;Picidae;Dryocopus;Dryocopus martius
Piciformes;Picidae;Dryocopus;Dryocopus pileatus
Piciformes;Picidae;Dryocopus;Dryocopus schulzii
Gruiformes;Rallidae;Dryolimnas;Dryolimnas augusti
Gruiformes;Rallidae;Dryolimnas;Dryolimnas cuvieri
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus angolensis
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus cubla
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus gambensis
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus pringlii
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus sabini
Passeriformes;Malaconotidae;Dryoscopus;Dryoscopus senegalensis
Accipitriformes;Accipitridae;Dryotriorchis;Dryotriorchis spectabilis
Passeriformes;Thraupidae;Dubusia;Dubusia carrikeri
Passeriformes;Thraupidae;Dubusia;Dubusia castaneoventris
Passeriformes;Thraupidae;Dubusia;Dubusia stictocephala
Passeriformes;Thraupidae;Dubusia;Dubusia taeniata
Columbiformes;Columbidae;Ducula;Ducula aenea
Columbiformes;Columbidae;Ducula;Ducula aurorae
Columbiformes;Columbidae;Ducula;Ducula badia
Columbiformes;Columbidae;Ducula;Ducula bakeri
Columbiformes;Columbidae;Ducula;Ducula basilica
Columbiformes;Columbidae;Ducula;Ducula bicolor
Columbiformes;Columbidae;Ducula;Ducula brenchleyi
Columbiformes;Columbidae;Ducula;Ducula carola
Columbiformes;Columbidae;Ducula;Ducula chalconota
Columbiformes;Columbidae;Ducula;Ducula cineracea
Columbiformes;Columbidae;Ducula;Ducula concinna
Columbiformes;Columbidae;Ducula;Ducula cuprea
Columbiformes;Columbidae;Ducula;Ducula finschii
Columbiformes;Columbidae;Ducula;Ducula forsteni
Columbiformes;Columbidae;Ducula;Ducula galeata
Columbiformes;Columbidae;Ducula;Ducula geelvinkiana
Columbiformes;Columbidae;Ducula;Ducula goliath
Columbiformes;Columbidae;Ducula;Ducula lacernulata
Columbiformes;Columbidae;Ducula;Ducula latrans
Columbiformes;Columbidae;Ducula;Ducula luctuosa
Columbiformes;Columbidae;Ducula;Ducula melanochroa
Columbiformes;Columbidae;Ducula;Ducula mindorensis
Columbiformes;Columbidae;Ducula;Ducula mullerii
Columbiformes;Columbidae;Ducula;Ducula myristicivora
Columbiformes;Columbidae;Ducula;Ducula neglecta
Columbiformes;Columbidae;Ducula;Ducula nicobarica
Columbiformes;Columbidae;Ducula;Ducula oceanica
Columbiformes;Columbidae;Ducula;Ducula oenothorax
Columbiformes;Columbidae;Ducula;Ducula pacifica
Columbiformes;Columbidae;Ducula;Ducula perspicillata
Columbiformes;Columbidae;Ducula;Ducula pickeringii
Columbiformes;Columbidae;Ducula;Ducula pinon
Columbiformes;Columbidae;Ducula;Ducula pistrinaria
Columbiformes;Columbidae;Ducula;Ducula poliocephala
Columbiformes;Columbidae;Ducula;Ducula radiata
Columbiformes;Columbidae;Ducula;Ducula rosacea
Columbiformes;Columbidae;Ducula;Ducula rubricera
Columbiformes;Columbidae;Ducula;Ducula rufigaster
Columbiformes;Columbidae;Ducula;Ducula spilorrhoa
Columbiformes;Columbidae;Ducula;Ducula subflavescens
Columbiformes;Columbidae;Ducula;Ducula whartoni
Columbiformes;Columbidae;Ducula;Ducula zoeae
Passeriformes;Dulidae;Dulus;Dulus dominicus
Passeriformes;Mimidae;Dumetella;Dumetella carolinensis
Passeriformes;Timaliidae;Dumetia;Dumetia atriceps
Passeriformes;Timaliidae;Dumetia;Dumetia hyperythra
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus leucostictus
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus mentalis
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus occidentalis
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus plumbeus
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus puncticeps
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus stictothorax
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus striaticeps
Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus xanthopterus
Passeriformes;Fringillidae;Dysmorodrepanis;Dysmorodrepanis munroi
Psittaciformes;Psittaculidae;Eclectus;Eclectus cornelia
Psittaciformes;Psittaculidae;Eclectus;Eclectus infectus
Psittaciformes;Psittaculidae;Eclectus;Eclectus polychloros
Psittaciformes;Psittaculidae;Eclectus;Eclectus riedeli
Psittaciformes;Psittaculidae;Eclectus;Eclectus roratus
Columbiformes;Columbidae;Ectopistes;Ectopistes migratorius
Passeriformes;Campephagidae;Edolisoma;Edolisoma admiralitatis
Passeriformes;Campephagidae;Edolisoma;Edolisoma anale
Passeriformes;Campephagidae;Edolisoma;Edolisoma ceramense
Passeriformes;Campephagidae;Edolisoma;Edolisoma coerulescens
Passeriformes;Campephagidae;Edolisoma;Edolisoma dispar
Passeriformes;Campephagidae;Edolisoma;Edolisoma dohertyi
Passeriformes;Campephagidae;Edolisoma;Edolisoma holopolium
Passeriformes;Campephagidae;Edolisoma;Edolisoma incertum
Passeriformes;Campephagidae;Edolisoma;Edolisoma insperatum
Passeriformes;Campephagidae;Edolisoma;Edolisoma melas
Passeriformes;Campephagidae;Edolisoma;Edolisoma mindanense
Passeriformes;Campephagidae;Edolisoma;Edolisoma monacha
Passeriformes;Campephagidae;Edolisoma;Edolisoma montanum
Passeriformes;Campephagidae;Edolisoma;Edolisoma morio
Passeriformes;Campephagidae;Edolisoma;Edolisoma nesiotis
Passeriformes;Campephagidae;Edolisoma;Edolisoma ostentum
Passeriformes;Campephagidae;Edolisoma;Edolisoma parvulum
Passeriformes;Campephagidae;Edolisoma;Edolisoma remotum
Passeriformes;Campephagidae;Edolisoma;Edolisoma salomonis
Passeriformes;Campephagidae;Edolisoma;Edolisoma schisticeps
Passeriformes;Campephagidae;Edolisoma;Edolisoma sula
Passeriformes;Campephagidae;Edolisoma;Edolisoma tenuirostre
Pelecaniformes;Ardeidae;Egretta;Egretta ardesiaca
Pelecaniformes;Ardeidae;Egretta;Egretta caerulea
Pelecaniformes;Ardeidae;Egretta;Egretta dimorpha
Pelecaniformes;Ardeidae;Egretta;Egretta eulophotes
Pelecaniformes;Ardeidae;Egretta;Egretta garzetta
Pelecaniformes;Ardeidae;Egretta;Egretta gularis
Pelecaniformes;Ardeidae;Egretta;Egretta novaehollandiae
Pelecaniformes;Ardeidae;Egretta;Egretta picata
Pelecaniformes;Ardeidae;Egretta;Egretta rufescens
Pelecaniformes;Ardeidae;Egretta;Egretta sacra
Pelecaniformes;Ardeidae;Egretta;Egretta thula
Pelecaniformes;Ardeidae;Egretta;Egretta tricolor
Pelecaniformes;Ardeidae;Egretta;Egretta vinaceigula
Passeriformes;Elachuridae;Elachura;Elachura formosa
Passeriformes;Tyrannidae;Elaenia;Elaenia albiceps
Passeriformes;Tyrannidae;Elaenia;Elaenia brachyptera
Passeriformes;Tyrannidae;Elaenia;Elaenia chilensis
Passeriformes;Tyrannidae;Elaenia;Elaenia chiriquensis
Passeriformes;Tyrannidae;Elaenia;Elaenia cristata
Passeriformes;Tyrannidae;Elaenia;Elaenia dayi
Passeriformes;Tyrannidae;Elaenia;Elaenia fallax
Passeriformes;Tyrannidae;Elaenia;Elaenia flavogaster
Passeriformes;Tyrannidae;Elaenia;Elaenia frantzii
Passeriformes;Tyrannidae;Elaenia;Elaenia gigas
Passeriformes;Tyrannidae;Elaenia;Elaenia martinica
Passeriformes;Tyrannidae;Elaenia;Elaenia mesoleuca
Passeriformes;Tyrannidae;Elaenia;Elaenia obscura
Passeriformes;Tyrannidae;Elaenia;Elaenia olivina
Passeriformes;Tyrannidae;Elaenia;Elaenia pallatangae
Passeriformes;Tyrannidae;Elaenia;Elaenia parvirostris
Passeriformes;Tyrannidae;Elaenia;Elaenia pelzelni
Passeriformes;Tyrannidae;Elaenia;Elaenia ridleyana
Passeriformes;Tyrannidae;Elaenia;Elaenia ruficeps
Passeriformes;Tyrannidae;Elaenia;Elaenia sordida
Passeriformes;Tyrannidae;Elaenia;Elaenia spectabilis
Passeriformes;Tyrannidae;Elaenia;Elaenia strepera
Accipitriformes;Accipitridae;Elanoides;Elanoides forficatus
Accipitriformes;Accipitridae;Elanus;Elanus axillaris
Accipitriformes;Accipitridae;Elanus;Elanus caeruleus
Accipitriformes;Accipitridae;Elanus;Elanus leucurus
Accipitriformes;Accipitridae;Elanus;Elanus scriptus
Passeriformes;Locustellidae;Elaphrornis;Elaphrornis palliseri
Coraciiformes;Momotidae;Electron;Electron carinatum
Coraciiformes;Momotidae;Electron;Electron platyrhynchum
Passeriformes;Rhinocryptidae;Eleoscytalopus;Eleoscytalopus indigoticus
Passeriformes;Rhinocryptidae;Eleoscytalopus;Eleoscytalopus psychopompus
Caprimulgiformes;Caprimulgidae;Eleothreptus;Eleothreptus anomalus
Caprimulgiformes;Caprimulgidae;Eleothreptus;Eleothreptus candicans
Apodiformes;Trochilidae;Elliotomyia;Elliotomyia chionogaster
Apodiformes;Trochilidae;Elliotomyia;Elliotomyia viridicauda
Passeriformes;Stenostiridae;Elminia;Elminia albicauda
Passeriformes;Stenostiridae;Elminia;Elminia albiventris
Passeriformes;Stenostiridae;Elminia;Elminia albonotata
Passeriformes;Stenostiridae;Elminia;Elminia longicauda
Passeriformes;Stenostiridae;Elminia;Elminia nigromitrata
Passeriformes;Muscicapidae;Emarginata;Emarginata schlegelii
Passeriformes;Muscicapidae;Emarginata;Emarginata sinuata
Passeriformes;Muscicapidae;Emarginata;Emarginata tractrac
Passeriformes;Emberizidae;Emberiza;Emberiza affinis
Passeriformes;Emberizidae;Emberiza;Emberiza aureola
Passeriformes;Emberizidae;Emberiza;Emberiza bruniceps
Passeriformes;Emberizidae;Emberiza;Emberiza buchanani
Passeriformes;Emberizidae;Emberiza;Emberiza cabanisi
Passeriformes;Emberizidae;Emberiza;Emberiza caesia
Passeriformes;Emberizidae;Emberiza;Emberiza calandra
Passeriformes;Emberizidae;Emberiza;Emberiza capensis
Passeriformes;Emberizidae;Emberiza;Emberiza chrysophrys
Passeriformes;Emberizidae;Emberiza;Emberiza cia
Passeriformes;Emberizidae;Emberiza;Emberiza cineracea
Passeriformes;Emberizidae;Emberiza;Emberiza cioides
Passeriformes;Emberizidae;Emberiza;Emberiza cirlus
Passeriformes;Emberizidae;Emberiza;Emberiza citrinella
Passeriformes;Emberizidae;Emberiza;Emberiza elegans
Passeriformes;Emberizidae;Emberiza;Emberiza flaviventris
Passeriformes;Emberizidae;Emberiza;Emberiza fucata
Passeriformes;Emberizidae;Emberiza;Emberiza godlewskii
Passeriformes;Emberizidae;Emberiza;Emberiza goslingi
Passeriformes;Emberizidae;Emberiza;Emberiza hortulana
Passeriformes;Emberizidae;Emberiza;Emberiza impetuani
Passeriformes;Emberizidae;Emberiza;Emberiza jankowskii
Passeriformes;Emberizidae;Emberiza;Emberiza koslowi
Passeriformes;Emberizidae;Emberiza;Emberiza lathami
Passeriformes;Emberizidae;Emberiza;Emberiza leucocephalos
Passeriformes;Emberizidae;Emberiza;Emberiza melanocephala
Passeriformes;Emberizidae;Emberiza;Emberiza pallasi
Passeriformes;Emberizidae;Emberiza;Emberiza personata
Passeriformes;Emberizidae;Emberiza;Emberiza poliopleura
Passeriformes;Emberizidae;Emberiza;Emberiza pusilla
Passeriformes;Emberizidae;Emberiza;Emberiza rustica
Passeriformes;Emberizidae;Emberiza;Emberiza rutila
Passeriformes;Emberizidae;Emberiza;Emberiza sahari
Passeriformes;Emberizidae;Emberiza;Emberiza schoeniclus
Passeriformes;Emberizidae;Emberiza;Emberiza siemsseni
Passeriformes;Emberizidae;Emberiza;Emberiza socotrana
Passeriformes;Emberizidae;Emberiza;Emberiza spodocephala
Passeriformes;Emberizidae;Emberiza;Emberiza stewarti
Passeriformes;Emberizidae;Emberiza;Emberiza striolata
Passeriformes;Emberizidae;Emberiza;Emberiza sulphurata
Passeriformes;Emberizidae;Emberiza;Emberiza tahapisi
Passeriformes;Emberizidae;Emberiza;Emberiza tristrami
Passeriformes;Emberizidae;Emberiza;Emberiza variabilis
Passeriformes;Emberizidae;Emberiza;Emberiza yessoensis
Passeriformes;Thraupidae;Emberizoides;Emberizoides duidae
Passeriformes;Thraupidae;Emberizoides;Emberizoides herbicola
Passeriformes;Thraupidae;Emberizoides;Emberizoides ypiranganus
Passeriformes;Thraupidae;Embernagra;Embernagra longicauda
Passeriformes;Thraupidae;Embernagra;Embernagra platensis
Passeriformes;Estrildidae;Emblema;Emblema pictum
Passeriformes;Cisticolidae;Eminia;Eminia lepida
Passeriformes;Tyrannidae;Empidonax;Empidonax affinis
Passeriformes;Tyrannidae;Empidonax;Empidonax albigularis
Passeriformes;Tyrannidae;Empidonax;Empidonax alnorum
Passeriformes;Tyrannidae;Empidonax;Empidonax atriceps
Passeriformes;Tyrannidae;Empidonax;Empidonax difficilis
Passeriformes;Tyrannidae;Empidonax;Empidonax flavescens
Passeriformes;Tyrannidae;Empidonax;Empidonax flaviventris
Passeriformes;Tyrannidae;Empidonax;Empidonax fulvifrons
Passeriformes;Tyrannidae;Empidonax;Empidonax hammondii
Passeriformes;Tyrannidae;Empidonax;Empidonax minimus
Passeriformes;Tyrannidae;Empidonax;Empidonax oberholseri
Passeriformes;Tyrannidae;Empidonax;Empidonax traillii
Passeriformes;Tyrannidae;Empidonax;Empidonax virescens
Passeriformes;Tyrannidae;Empidonax;Empidonax wrightii
Passeriformes;Tyrannidae;Empidonomus;Empidonomus varius
Passeriformes;Muscicapidae;Empidornis;Empidornis semipartitus
Psittaciformes;Psittacidae;Enicognathus;Enicognathus ferrugineus
Psittaciformes;Psittacidae;Enicognathus;Enicognathus leptorhynchus
Passeriformes;Muscicapidae;Enicurus;Enicurus borneensis
Passeriformes;Muscicapidae;Enicurus;Enicurus immaculatus
Passeriformes;Muscicapidae;Enicurus;Enicurus leschenaulti
Passeriformes;Muscicapidae;Enicurus;Enicurus maculatus
Passeriformes;Muscicapidae;Enicurus;Enicurus ruficapillus
Passeriformes;Muscicapidae;Enicurus;Enicurus schistaceus
Passeriformes;Muscicapidae;Enicurus;Enicurus scouleri
Passeriformes;Muscicapidae;Enicurus;Enicurus velatus
Passeriformes;Sturnidae;Enodes;Enodes erythrophris
Apodiformes;Trochilidae;Ensifera;Ensifera ensifera
Passeriformes;Turdidae;Entomodestes;Entomodestes coracinus
Passeriformes;Turdidae;Entomodestes;Entomodestes leucotis
Passeriformes;Meliphagidae;Entomyzon;Entomyzon cyanotis
Psittaciformes;Cacatuidae;Eolophus;Eolophus roseicapilla
Passeriformes;Fringillidae;Eophona;Eophona migratoria
Passeriformes;Fringillidae;Eophona;Eophona personata
Passeriformes;Petroicidae;Eopsaltria;Eopsaltria australis
Passeriformes;Petroicidae;Eopsaltria;Eopsaltria griseogularis
Psittaciformes;Psittaculidae;Eos;Eos bornea
Psittaciformes;Psittaculidae;Eos;Eos cyanogenia
Psittaciformes;Psittaculidae;Eos;Eos histrio
Psittaciformes;Psittaculidae;Eos;Eos reticulata
Psittaciformes;Psittaculidae;Eos;Eos semilarvata
Psittaciformes;Psittaculidae;Eos;Eos squamata
Ciconiiformes;Ciconiidae;Ephippiorhynchus;Ephippiorhynchus asiaticus
Ciconiiformes;Ciconiidae;Ephippiorhynchus;Ephippiorhynchus senegalensis
Passeriformes;Paradisaeidae;Epimachus;Epimachus fastosus
Passeriformes;Paradisaeidae;Epimachus;Epimachus meyeri
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla amazonica
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla erythrura
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla fulviventris
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla gutturalis
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla haematonota
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla leucophthalma
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla ornata
Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla spodionota
Passeriformes;Meliphagidae;Epthianura;Epthianura albifrons
Passeriformes;Meliphagidae;Epthianura;Epthianura aurifrons
Passeriformes;Meliphagidae;Epthianura;Epthianura crocea
Passeriformes;Meliphagidae;Epthianura;Epthianura tricolor
Passeriformes;Alaudidae;Eremalauda;Eremalauda dunni
Passeriformes;Alaudidae;Eremalauda;Eremalauda eremodites
Passeriformes;Cisticolidae;Eremomela;Eremomela atricollis
Passeriformes;Cisticolidae;Eremomela;Eremomela badiceps
Passeriformes;Cisticolidae;Eremomela;Eremomela canescens
Passeriformes;Cisticolidae;Eremomela;Eremomela flavicrissalis
Passeriformes;Cisticolidae;Eremomela;Eremomela gregalis
Passeriformes;Cisticolidae;Eremomela;Eremomela icteropygialis
Passeriformes;Cisticolidae;Eremomela;Eremomela pusilla
Passeriformes;Cisticolidae;Eremomela;Eremomela salvadorii
Passeriformes;Cisticolidae;Eremomela;Eremomela scotops
Passeriformes;Cisticolidae;Eremomela;Eremomela turneri
Passeriformes;Cisticolidae;Eremomela;Eremomela usticollis
Passeriformes;Alaudidae;Eremophila;Eremophila alpestris
Passeriformes;Alaudidae;Eremophila;Eremophila bilopha
Passeriformes;Alaudidae;Eremopterix;Eremopterix australis
Passeriformes;Alaudidae;Eremopterix;Eremopterix griseus
Passeriformes;Alaudidae;Eremopterix;Eremopterix hova
Passeriformes;Alaudidae;Eremopterix;Eremopterix leucopareia
Passeriformes;Alaudidae;Eremopterix;Eremopterix leucotis
Passeriformes;Alaudidae;Eremopterix;Eremopterix nigriceps
Passeriformes;Alaudidae;Eremopterix;Eremopterix signatus
Passeriformes;Alaudidae;Eremopterix;Eremopterix verticalis
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis aline
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis cupreoventris
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis derbyi
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis glaucopoides
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis godini
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis isabellae
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis luciani
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis mirabilis
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis mosquera
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis nigrivestis
Apodiformes;Trochilidae;Eriocnemis;Eriocnemis vestita
Passeriformes;Muscicapidae;Erithacus;Erithacus rubecula
Passeriformes;Vireonidae;Erpornis;Erpornis zantholeuca
Passeriformes;Erythrocercidae;Erythrocercus;Erythrocercus holochlorus
Passeriformes;Erythrocercidae;Erythrocercus;Erythrocercus livingstonei
Passeriformes;Erythrocercidae;Erythrocercus;Erythrocercus mccallii
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys erythrocnemis
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys erythrogenys
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys gravivox
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys hypoleucos
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys mcclellandi
Passeriformes;Timaliidae;Erythrogenys;Erythrogenys swinhoei
Charadriiformes;Charadriidae;Erythrogonys;Erythrogonys cinctus
Gruiformes;Rallidae;Erythromachus;Erythromachus leguati
Passeriformes;Pittidae;Erythropitta;Erythropitta arquata
Passeriformes;Pittidae;Erythropitta;Erythropitta celebensis
Passeriformes;Pittidae;Erythropitta;Erythropitta dohertyi
Passeriformes;Pittidae;Erythropitta;Erythropitta erythrogaster
Passeriformes;Pittidae;Erythropitta;Erythropitta granatina
Passeriformes;Pittidae;Erythropitta;Erythropitta kochi
Passeriformes;Pittidae;Erythropitta;Erythropitta macklotii
Passeriformes;Pittidae;Erythropitta;Erythropitta meeki
Passeriformes;Pittidae;Erythropitta;Erythropitta novaehibernicae
Passeriformes;Pittidae;Erythropitta;Erythropitta rubrinucha
Passeriformes;Pittidae;Erythropitta;Erythropitta rufiventris
Passeriformes;Pittidae;Erythropitta;Erythropitta ussheri
Passeriformes;Pittidae;Erythropitta;Erythropitta venusta
Accipitriformes;Accipitridae;Erythrotriorchis;Erythrotriorchis buergersi
Accipitriformes;Accipitridae;Erythrotriorchis;Erythrotriorchis radiatus
Passeriformes;Estrildidae;Erythrura;Erythrura coloria
Passeriformes;Estrildidae;Erythrura;Erythrura cyaneovirens
Passeriformes;Estrildidae;Erythrura;Erythrura hyperythra
Passeriformes;Estrildidae;Erythrura;Erythrura kleinschmidti
Passeriformes;Estrildidae;Erythrura;Erythrura papuana
Passeriformes;Estrildidae;Erythrura;Erythrura pealii
Passeriformes;Estrildidae;Erythrura;Erythrura prasina
Passeriformes;Estrildidae;Erythrura;Erythrura psittacea
Passeriformes;Estrildidae;Erythrura;Erythrura regia
Passeriformes;Estrildidae;Erythrura;Erythrura trichroa
Passeriformes;Estrildidae;Erythrura;Erythrura tricolor
Passeriformes;Estrildidae;Erythrura;Erythrura viridifacies
Charadriiformes;Burhinidae;Esacus;Esacus magnirostris
Charadriiformes;Burhinidae;Esacus;Esacus recurvirostris
Passeriformes;Estrildidae;Estrilda;Estrilda astrild
Passeriformes;Estrildidae;Estrilda;Estrilda atricapilla
Passeriformes;Estrildidae;Estrilda;Estrilda kandti
Passeriformes;Estrildidae;Estrilda;Estrilda melpoda
Passeriformes;Estrildidae;Estrilda;Estrilda nigriloris
Passeriformes;Estrildidae;Estrilda;Estrilda nonnula
Passeriformes;Estrildidae;Estrilda;Estrilda paludicola
Passeriformes;Estrildidae;Estrilda;Estrilda poliopareia
Passeriformes;Estrildidae;Estrilda;Estrilda rhodopyga
Passeriformes;Estrildidae;Estrilda;Estrilda rufibarba
Passeriformes;Estrildidae;Estrilda;Estrilda troglodytes
Piciformes;Capitonidae;Eubucco;Eubucco bourcierii
Piciformes;Capitonidae;Eubucco;Eubucco richardsoni
Piciformes;Capitonidae;Eubucco;Eubucco tucinkae
Piciformes;Capitonidae;Eubucco;Eubucco versicolor
Passeriformes;Thamnophilidae;Euchrepomis;Euchrepomis callinota
Passeriformes;Thamnophilidae;Euchrepomis;Euchrepomis humeralis
Passeriformes;Thamnophilidae;Euchrepomis;Euchrepomis sharpei
Passeriformes;Thamnophilidae;Euchrepomis;Euchrepomis spodioptila
Passeriformes;Thraupidae;Eucometis;Eucometis penicillata
Pelecaniformes;Threskiornithidae;Eudocimus;Eudocimus albus
Pelecaniformes;Threskiornithidae;Eudocimus;Eudocimus ruber
Tinamiformes;Tinamidae;Eudromia;Eudromia elegans
Tinamiformes;Tinamidae;Eudromia;Eudromia formosa
Charadriiformes;Charadriidae;Eudromias;Eudromias morinellus
Cuculiformes;Cuculidae;Eudynamys;Eudynamys melanorhynchus
Cuculiformes;Cuculidae;Eudynamys;Eudynamys orientalis
Cuculiformes;Cuculidae;Eudynamys;Eudynamys scolopaceus
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes chrysocome
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes chrysolophus
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes moseleyi
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes pachyrhynchus
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes robustus
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes schlegeli
Sphenisciformes;Spheniscidae;Eudyptes;Eudyptes sclateri
Sphenisciformes;Spheniscidae;Eudyptula;Eudyptula minor
Apodiformes;Trochilidae;Eugenes;Eugenes fulgens
Apodiformes;Trochilidae;Eugenes;Eugenes spectabilis
Passeriformes;Petroicidae;Eugerygone;Eugerygone rubra
Passeriformes;Rhinocryptidae;Eugralla;Eugralla paradoxa
Gruiformes;Rallidae;Eulabeornis;Eulabeornis castaneoventris
Passeriformes;Eulacestomatidae;Eulacestoma;Eulacestoma nigropectus
Apodiformes;Trochilidae;Eulampis;Eulampis holosericeus
Apodiformes;Trochilidae;Eulampis;Eulampis jugularis
Apodiformes;Trochilidae;Eulidia;Eulidia yarrellii
Galliformes;Megapodiidae;Eulipoa;Eulipoa wallacei
Coraciiformes;Momotidae;Eumomota;Eumomota superciliosa
Passeriformes;Muscicapidae;Eumyias;Eumyias additus
Passeriformes;Muscicapidae;Eumyias;Eumyias albicaudatus
Passeriformes;Muscicapidae;Eumyias;Eumyias hoevelli
Passeriformes;Muscicapidae;Eumyias;Eumyias hyacinthinus
Passeriformes;Muscicapidae;Eumyias;Eumyias indigo
Passeriformes;Muscicapidae;Eumyias;Eumyias oscillans
