Species	Gene	FrA	FrT	FrG	FrC	ECO.Maximum.longevity..yrs.	ECO.Body.mass..g.	ECO.Metabolic.rate..W.	ECO.Temperature..K.
Cecropis_daurica	ND1	0.416666666666667	0.0952380952380952	0.0952380952380952	0.392857142857143	9	NA	NA	NA
Cecropis_daurica	ATP8	0.636363636363636	0.136363636363636	0.0227272727272727	0.204545454545455	9	NA	NA	NA
Cecropis_daurica	ND4	0.396551724137931	0.0905172413793103	0.0474137931034483	0.46551724137931	9	NA	NA	NA
Ceryle_rudis	ND4L	0.60655737704918	0.114754098360656	0	0.278688524590164	3.9	NA	NA	NA
Ceryle_rudis	COX2	0.517857142857143	0.0982142857142857	0.0267857142857143	0.357142857142857	3.9	NA	NA	NA
Ceryle_rudis	ND4	0.36	0.102222222222222	0.04	0.497777777777778	3.9	NA	NA	NA
Ceryle_rudis	ND3	0.5	0.0810810810810811	0	0.418918918918919	3.9	NA	NA	NA
Ceryle_rudis	COX1	0.447368421052632	0.176691729323308	0.018796992481203	0.357142857142857	3.9	NA	NA	NA
Ceryle_rudis	ND5	0.351351351351351	0.141891891891892	0.027027027027027	0.47972972972973	3.9	NA	NA	NA
Ceryle_rudis	ND6	0.345132743362832	0.238938053097345	0.0265486725663717	0.389380530973451	3.9	NA	NA	NA
Ceryle_rudis	ATP6	0.415254237288136	0.177966101694915	0.0254237288135593	0.38135593220339	3.9	NA	NA	NA
Ceryle_rudis	ND1	0.411764705882353	0.170588235294118	0.0294117647058824	0.388235294117647	3.9	NA	NA	NA
Ceryle_rudis	COX3	0.527131782945736	0.10077519379845	0	0.372093023255814	3.9	NA	NA	NA
Ceryle_rudis	CytB	0.417525773195876	0.134020618556701	0.0154639175257732	0.43298969072165	3.9	NA	NA	NA
Ceryle_rudis	ND2	0.491803278688525	0.103825136612022	0.0437158469945355	0.360655737704918	3.9	NA	NA	NA
Ceryle_rudis	ATP8	0.692307692307692	0.0769230769230769	0	0.230769230769231	3.9	NA	NA	NA
Colinus_virginianus	ND4	0.441176470588235	0.126050420168067	0.0210084033613445	0.411764705882353	6.4	NA	NA	NA
Colinus_virginianus	ND5	0.388888888888889	0.133986928104575	0.0196078431372549	0.457516339869281	6.4	NA	NA	NA
Colinus_virginianus	ND1	0.36046511627907	0.145348837209302	0.0348837209302326	0.459302325581395	6.4	NA	NA	NA
Colinus_virginianus	ATP6	0.366412213740458	0.183206106870229	0.0152671755725191	0.435114503816794	6.4	NA	NA	NA
Colinus_virginianus	CytB	0.420512820512821	0.117948717948718	0.0358974358974359	0.425641025641026	6.4	NA	NA	NA
Colinus_virginianus	ND3	0.466666666666667	0.226666666666667	0	0.306666666666667	6.4	NA	NA	NA
Colinus_virginianus	COX1	0.431226765799257	0.182156133828996	0.0446096654275093	0.342007434944238	6.4	NA	NA	NA
Colinus_virginianus	ND2	0.380952380952381	0.142857142857143	0.0158730158730159	0.46031746031746	6.4	NA	NA	NA
Colinus_virginianus	ND4L	0.566666666666667	0.15	0	0.283333333333333	6.4	NA	NA	NA
Colinus_virginianus	ND6	0.342105263157895	0.201754385964912	0.0175438596491228	0.43859649122807	6.4	NA	NA	NA
Colinus_virginianus	COX3	0.514492753623188	0.101449275362319	0.036231884057971	0.347826086956522	6.4	NA	NA	NA
Colinus_virginianus	COX2	0.448275862068966	0.146551724137931	0.0258620689655172	0.379310344827586	6.4	NA	NA	NA
Colinus_virginianus	ATP8	0.552631578947368	0.0789473684210526	0	0.368421052631579	6.4	NA	NA	NA
Coturnix_chinensis	ND4L	0.596491228070175	0.0701754385964912	0.0175438596491228	0.315789473684211	5	NA	NA	NA
Coturnix_chinensis	CytB	0.419689119170984	0.10880829015544	0.0362694300518135	0.435233160621762	5	NA	NA	NA
Coturnix_chinensis	COX3	0.471014492753623	0.253623188405797	0.0072463768115942	0.268115942028986	5	NA	NA	NA
Coturnix_chinensis	ND3	0.479452054794521	0.123287671232877	0.0410958904109589	0.356164383561644	5	NA	NA	NA
Coturnix_chinensis	COX1	0.410909090909091	0.16	0.0436363636363636	0.385454545454545	5	NA	NA	NA
Coturnix_chinensis	ND4	0.449579831932773	0.163865546218487	0.0210084033613445	0.365546218487395	5	NA	NA	NA
Coturnix_chinensis	ND1	0.323699421965318	0.190751445086705	0.0635838150289017	0.421965317919075	5	NA	NA	NA
Coturnix_chinensis	ND5	0.401315789473684	0.115131578947368	0.0361842105263158	0.447368421052632	5	NA	NA	NA
Coturnix_chinensis	ATP6	0.37984496124031	0.162790697674419	0.0155038759689922	0.441860465116279	5	NA	NA	NA
Coturnix_chinensis	COX2	0.441666666666667	0.158333333333333	0.075	0.325	5	NA	NA	NA
Coturnix_chinensis	ND2	0.437837837837838	0.167567567567568	0.0216216216216216	0.372972972972973	5	NA	NA	NA
Coturnix_chinensis	ATP8	0.636363636363636	0.113636363636364	0.0681818181818182	0.181818181818182	5	NA	NA	NA
Coturnix_chinensis	ND6	0.362068965517241	0.267241379310345	0	0.370689655172414	5	NA	NA	NA
Coturnix_japonica	ND4	0.415584415584416	0.112554112554113	0.012987012987013	0.458874458874459	6	NA	NA	NA
Coturnix_japonica	COX3	0.514925373134328	0.141791044776119	0.0298507462686567	0.313432835820896	6	NA	NA	NA
Coturnix_japonica	ATP8	0.7	0.075	0.025	0.2	6	NA	NA	NA
Coturnix_japonica	ND3	0.513513513513513	0.0810810810810811	0.0135135135135135	0.391891891891892	6	NA	NA	NA
Coturnix_japonica	CytB	0.420512820512821	0.153846153846154	0.0102564102564103	0.415384615384615	6	NA	NA	NA
Coturnix_japonica	ND1	0.351190476190476	0.202380952380952	0.0416666666666667	0.404761904761905	6	NA	NA	NA
Coturnix_japonica	COX1	0.459558823529412	0.172794117647059	0.0330882352941176	0.334558823529412	6	NA	NA	NA
Coturnix_japonica	ND4L	0.576271186440678	0.101694915254237	0.0169491525423729	0.305084745762712	6	NA	NA	NA
Coturnix_japonica	ND6	0.324324324324324	0.261261261261261	0.00900900900900901	0.405405405405405	6	NA	NA	NA
Coturnix_japonica	ND2	0.388297872340426	0.202127659574468	0.0212765957446809	0.388297872340426	6	NA	NA	NA
Coturnix_japonica	ND5	0.40453074433657	0.110032362459547	0.0129449838187702	0.472491909385113	6	NA	NA	NA
Coturnix_japonica	COX2	0.483333333333333	0.133333333333333	0.0333333333333333	0.35	6	NA	NA	NA
Coturnix_japonica	ATP6	0.407692307692308	0.107692307692308	0.0307692307692308	0.453846153846154	6	NA	NA	NA
Geococcyx_californianus	ATP8	0.605263157894737	0.157894736842105	0	0.236842105263158	9	284.7	1.4661	NA
Geococcyx_californianus	ATP6	0.4609375	0.09375	0.0390625	0.40625	9	284.7	1.4661	NA
Geococcyx_californianus	ND5	0.425675675675676	0.111486486486486	0.0135135135135135	0.449324324324324	9	284.7	1.4661	NA
Geococcyx_californianus	ND2	0.438502673796791	0.149732620320856	0.0160427807486631	0.39572192513369	9	284.7	1.4661	NA
Geococcyx_californianus	CytB	0.456043956043956	0.043956043956044	0.010989010989011	0.489010989010989	9	284.7	1.4661	NA
Geococcyx_californianus	ND6	0.353982300884956	0.238938053097345	0.00884955752212389	0.398230088495575	9	284.7	1.4661	NA
Geococcyx_californianus	ND1	0.426900584795322	0.204678362573099	0.0350877192982456	0.333333333333333	9	284.7	1.4661	NA
Geococcyx_californianus	COX1	0.452830188679245	0.135849056603774	0.0188679245283019	0.392452830188679	9	284.7	1.4661	NA
Geococcyx_californianus	ND4L	0.475409836065574	0.0655737704918033	0.0163934426229508	0.442622950819672	9	284.7	1.4661	NA
Geococcyx_californianus	ND4	0.395833333333333	0.0791666666666667	0.0458333333333333	0.479166666666667	9	284.7	1.4661	NA
Geococcyx_californianus	ND3	0.464788732394366	0.0704225352112676	0.0140845070422535	0.450704225352113	9	284.7	1.4661	NA
Geococcyx_californianus	COX2	0.517857142857143	0.133928571428571	0.00892857142857143	0.339285714285714	9	284.7	1.4661	NA
Geococcyx_californianus	COX3	0.578125	0.0859375	0.015625	0.3203125	9	284.7	1.4661	NA
Leptotila_verreauxi	ND2	0.41025641025641	0.184615384615385	0.0358974358974359	0.369230769230769	8.6	131	0.8884	NA
Leptotila_verreauxi	ATP6	0.386861313868613	0.211678832116788	0.0510948905109489	0.35036496350365	8.6	131	0.8884	NA
Leptotila_verreauxi	ND1	0.353591160220994	0.154696132596685	0.0662983425414365	0.425414364640884	8.6	131	0.8884	NA
Leptotila_verreauxi	ND5	0.346153846153846	0.121794871794872	0.0288461538461538	0.503205128205128	8.6	131	0.8884	NA
Leptotila_verreauxi	ATP8	0.58974358974359	0.179487179487179	0.0256410256410256	0.205128205128205	8.6	131	0.8884	NA
Leptotila_verreauxi	COX3	0.459259259259259	0.118518518518519	0.0592592592592593	0.362962962962963	8.6	131	0.8884	NA
Leptotila_verreauxi	COX1	0.36101083032491	0.191335740072202	0.0288808664259928	0.418772563176895	8.6	131	0.8884	NA
Leptotila_verreauxi	ND6	0.275862068965517	0.25	0.0258620689655172	0.448275862068966	8.6	131	0.8884	NA
Leptotila_verreauxi	COX2	0.436974789915966	0.159663865546218	0.0336134453781513	0.369747899159664	8.6	131	0.8884	NA
Leptotila_verreauxi	ND4	0.342105263157895	0.171052631578947	0.0307017543859649	0.456140350877193	8.6	131	0.8884	NA
Leptotila_verreauxi	ND4L	0.610169491525424	0.0169491525423729	0.0508474576271186	0.322033898305085	8.6	131	0.8884	NA
Leptotila_verreauxi	ND3	0.420289855072464	0.130434782608696	0.0144927536231884	0.434782608695652	8.6	131	0.8884	NA
Leptotila_verreauxi	CytB	0.338541666666667	0.0885416666666667	0.0364583333333333	0.536458333333333	8.6	131	0.8884	NA
Motacilla_cinerea	ND2	0.354166666666667	0.145833333333333	0.09375	0.40625	8	NA	NA	NA
Motacilla_cinerea	ND4	0.376068376068376	0.106837606837607	0.0427350427350427	0.474358974358974	8	NA	NA	NA
Motacilla_cinerea	CytB	0.422680412371134	0.118556701030928	0.0463917525773196	0.412371134020619	8	NA	NA	NA
Motacilla_cinerea	ND4L	0.475409836065574	0.0327868852459016	0.0491803278688525	0.442622950819672	8	NA	NA	NA
Motacilla_cinerea	ND3	0.454545454545455	0.0909090909090909	0.0606060606060606	0.393939393939394	8	NA	NA	NA
Motacilla_cinerea	COX1	0.423357664233577	0.142335766423358	0.0875912408759124	0.346715328467153	8	NA	NA	NA
Motacilla_cinerea	ND1	0.387640449438202	0.112359550561798	0.101123595505618	0.398876404494382	8	NA	NA	NA
Motacilla_cinerea	ATP6	0.463414634146341	0.0731707317073171	0.040650406504065	0.422764227642276	8	NA	NA	NA
Motacilla_cinerea	COX2	0.479338842975207	0.0991735537190083	0.0247933884297521	0.396694214876033	8	NA	NA	NA
Motacilla_cinerea	ND5	0.385906040268456	0.114093959731544	0.0369127516778524	0.463087248322148	8	NA	NA	NA
Motacilla_cinerea	ND6	0.336065573770492	0.237704918032787	0.00819672131147541	0.418032786885246	8	NA	NA	NA
Motacilla_cinerea	COX3	0.467153284671533	0.109489051094891	0.0291970802919708	0.394160583941606	8	NA	NA	NA
Motacilla_cinerea	ATP8	0.595238095238095	0.142857142857143	0.0238095238095238	0.238095238095238	8	NA	NA	NA
Netta_rufina	ND6	0.357723577235772	0.24390243902439	0.032520325203252	0.365853658536585	8.8	NA	NA	NA
Netta_rufina	ND4L	0.484375	0.0625	0.09375	0.359375	8.8	NA	NA	NA
Netta_rufina	ND5	0.348534201954397	0.0879478827361563	0.0879478827361563	0.47557003257329	8.8	NA	NA	NA
Netta_rufina	ND2	0.373056994818653	0.10880829015544	0.0984455958549223	0.419689119170984	8.8	NA	NA	NA
Netta_rufina	ND4	0.378048780487805	0.105691056910569	0.0975609756097561	0.41869918699187	8.8	NA	NA	NA
Netta_rufina	ND1	0.348066298342541	0.0883977900552486	0.121546961325967	0.441988950276243	8.8	NA	NA	NA
Netta_rufina	CytB	0.363636363636364	0.0606060606060606	0.126262626262626	0.44949494949495	8.8	NA	NA	NA
Netta_rufina	COX2	0.408	0.232	0.048	0.312	8.8	NA	NA	NA
Netta_rufina	ND3	0.463768115942029	0.0869565217391304	0.115942028985507	0.333333333333333	8.8	NA	NA	NA
Netta_rufina	ATP6	0.401515151515151	0.106060606060606	0.0681818181818182	0.424242424242424	8.8	NA	NA	NA
Netta_rufina	ATP8	0.58695652173913	0.0217391304347826	0.0652173913043478	0.326086956521739	8.8	NA	NA	NA
Netta_rufina	COX1	0.416974169741697	0.14760147601476	0.0516605166051661	0.383763837638376	8.8	NA	NA	NA
Netta_rufina	COX3	0.431654676258993	0.0575539568345324	0.0935251798561151	0.41726618705036	8.8	NA	NA	NA
Otus_scops	ND5	0.381107491856678	0.127035830618893	0.0293159609120521	0.462540716612378	6.8	NA	NA	NA
Otus_scops	COX2	0.431034482758621	0.112068965517241	0.0344827586206897	0.422413793103448	6.8	NA	NA	NA
Otus_scops	CytB	0.413793103448276	0.118226600985222	0.0197044334975369	0.448275862068966	6.8	NA	NA	NA
Otus_scops	COX3	0.489208633093525	0.0719424460431655	0.0359712230215827	0.402877697841727	6.8	NA	NA	NA
Otus_scops	ND1	0.403614457831325	0.132530120481928	0.0602409638554217	0.403614457831325	6.8	NA	NA	NA
Otus_scops	ND2	0.44559585492228	0.0932642487046632	0.0259067357512953	0.435233160621762	6.8	NA	NA	NA
Otus_scops	ND6	0.264462809917355	0.272727272727273	0.0165289256198347	0.446280991735537	6.8	NA	NA	NA
Otus_scops	ATP6	0.409836065573771	0.0737704918032787	0.0491803278688525	0.467213114754098	6.8	NA	NA	NA
Otus_scops	ND4L	0.552238805970149	0.0895522388059701	0.0298507462686567	0.328358208955224	6.8	NA	NA	NA
Otus_scops	ATP8	0.564102564102564	0.128205128205128	0	0.307692307692308	6.8	NA	NA	NA
Otus_scops	ND3	0.463768115942029	0.0869565217391304	0.0579710144927536	0.391304347826087	6.8	NA	NA	NA
Otus_scops	COX1	0.350746268656716	0.141791044776119	0.0783582089552239	0.42910447761194	6.8	NA	NA	NA
Otus_scops	ND4	0.374485596707819	0.148148148148148	0.0329218106995885	0.444444444444444	6.8	NA	NA	NA
Regulus_calendula	ND1	0.484662576687117	0.153374233128834	0.0674846625766871	0.294478527607362	5.6	NA	NA	NA
Regulus_calendula	ND6	0.338983050847458	0.203389830508475	0.0254237288135593	0.432203389830508	5.6	NA	NA	NA
Regulus_calendula	ND2	0.428571428571429	0.188571428571429	0.0571428571428571	0.325714285714286	5.6	NA	NA	NA
Regulus_calendula	ND4L	0.508474576271186	0.135593220338983	0.0508474576271186	0.305084745762712	5.6	NA	NA	NA
Regulus_calendula	CytB	0.46875	0.0989583333333333	0.0364583333333333	0.395833333333333	5.6	NA	NA	NA
Regulus_calendula	COX2	0.479338842975207	0.239669421487603	0.0330578512396694	0.247933884297521	5.6	NA	NA	NA
Regulus_calendula	ND4	0.429223744292237	0.146118721461187	0.0410958904109589	0.383561643835616	5.6	NA	NA	NA
Regulus_calendula	COX3	0.496350364963504	0.138686131386861	0.0291970802919708	0.335766423357664	5.6	NA	NA	NA
Regulus_calendula	COX1	0.486792452830189	0.177358490566038	0.0226415094339623	0.313207547169811	5.6	NA	NA	NA
Regulus_calendula	ND5	0.416961130742049	0.137809187279152	0.0282685512367491	0.416961130742049	5.6	NA	NA	NA
Regulus_calendula	ATP8	0.641025641025641	0.153846153846154	0.0256410256410256	0.179487179487179	5.6	NA	NA	NA
Regulus_calendula	ND3	0.507692307692308	0.169230769230769	0.0307692307692308	0.292307692307692	5.6	NA	NA	NA
Regulus_calendula	ATP6	0.434426229508197	0.139344262295082	0.0983606557377049	0.327868852459016	5.6	NA	NA	NA
Regulus_regulus	ND3	0.492307692307692	0.0769230769230769	0.0307692307692308	0.4	7	5.5	0.184	NA
Regulus_regulus	COX2	0.45	0.208333333333333	0.0416666666666667	0.3	7	5.5	0.184	NA
Regulus_regulus	ND2	0.451086956521739	0.195652173913043	0.0652173913043478	0.28804347826087	7	5.5	0.184	NA
Regulus_regulus	COX1	0.474074074074074	0.174074074074074	0.0592592592592593	0.292592592592593	7	5.5	0.184	NA
Regulus_regulus	ND6	0.258620689655172	0.241379310344828	0.0344827586206897	0.46551724137931	7	5.5	0.184	NA
Regulus_regulus	ND5	0.466442953020134	0.110738255033557	0.0402684563758389	0.38255033557047	7	5.5	0.184	NA
Regulus_regulus	ND4	0.431924882629108	0.173708920187793	0.0845070422535211	0.309859154929577	7	5.5	0.184	NA
Regulus_regulus	ATP8	0.7	0.15	0	0.15	7	5.5	0.184	NA
Regulus_regulus	ATP6	0.48	0.168	0.072	0.28	7	5.5	0.184	NA
Regulus_regulus	ND1	0.463414634146341	0.146341463414634	0.0914634146341463	0.298780487804878	7	5.5	0.184	NA
Regulus_regulus	COX3	0.484848484848485	0.196969696969697	0.0303030303030303	0.287878787878788	7	5.5	0.184	NA
Regulus_regulus	ND4L	0.589285714285714	0.125	0	0.285714285714286	7	5.5	0.184	NA
Regulus_regulus	CytB	0.497354497354497	0.158730158730159	0.0529100529100529	0.291005291005291	7	5.5	0.184	NA
Syrmaticus_reevesii	ND2	0.392670157068063	0.146596858638743	0.0418848167539267	0.418848167539267	9.2	NA	NA	NA
Syrmaticus_reevesii	ND3	0.492957746478873	0.0704225352112676	0.0422535211267606	0.394366197183099	9.2	NA	NA	NA
Syrmaticus_reevesii	ND1	0.367231638418079	0.180790960451977	0.0564971751412429	0.395480225988701	9.2	NA	NA	NA
Syrmaticus_reevesii	ND4	0.416309012875536	0.15450643776824	0.0515021459227468	0.377682403433476	9.2	NA	NA	NA
Syrmaticus_reevesii	ND5	0.337704918032787	0.173770491803279	0.0229508196721311	0.465573770491803	9.2	NA	NA	NA
Syrmaticus_reevesii	COX1	0.425454545454545	0.192727272727273	0.04	0.341818181818182	9.2	NA	NA	NA
Syrmaticus_reevesii	CytB	0.408866995073892	0.137931034482759	0.0394088669950739	0.413793103448276	9.2	NA	NA	NA
Syrmaticus_reevesii	ATP6	0.343065693430657	0.160583941605839	0.072992700729927	0.423357664233577	9.2	NA	NA	NA
Syrmaticus_reevesii	ATP8	0.605263157894737	0.0526315789473684	0	0.342105263157895	9.2	NA	NA	NA
Syrmaticus_reevesii	ND6	0.353982300884956	0.265486725663717	0.00884955752212389	0.371681415929204	9.2	NA	NA	NA
Syrmaticus_reevesii	COX2	0.403225806451613	0.233870967741935	0.0483870967741935	0.314516129032258	9.2	NA	NA	NA
Syrmaticus_reevesii	ND4L	0.525423728813559	0.169491525423729	0	0.305084745762712	9.2	NA	NA	NA
Syrmaticus_reevesii	COX3	0.478260869565217	0.144927536231884	0.036231884057971	0.340579710144928	9.2	NA	NA	NA
Tachycineta_thalassina	CytB	0.419191919191919	0.131313131313131	0.0454545454545455	0.404040404040404	9.1	NA	NA	NA
Tachycineta_thalassina	ND5	0.381578947368421	0.105263157894737	0.0394736842105263	0.473684210526316	9.1	NA	NA	NA
Tachycineta_thalassina	ND2	0.32967032967033	0.17032967032967	0.0549450549450549	0.445054945054945	9.1	NA	NA	NA
Tachycineta_thalassina	ND4L	0.491803278688525	0.114754098360656	0.0163934426229508	0.377049180327869	9.1	NA	NA	NA
Tachycineta_thalassina	COX3	0.442857142857143	0.121428571428571	0.0357142857142857	0.4	9.1	NA	NA	NA
Tachycineta_thalassina	ND4	0.406779661016949	0.11864406779661	0.0338983050847458	0.440677966101695	9.1	NA	NA	NA
Tachycineta_thalassina	ATP6	0.467741935483871	0.0967741935483871	0.0645161290322581	0.370967741935484	9.1	NA	NA	NA
Tachycineta_thalassina	ND1	0.415204678362573	0.140350877192982	0.064327485380117	0.380116959064327	9.1	NA	NA	NA
Tachycineta_thalassina	ND3	0.47887323943662	0.0704225352112676	0.0563380281690141	0.394366197183099	9.1	NA	NA	NA
Tachycineta_thalassina	COX1	0.453531598513011	0.107806691449814	0.0557620817843866	0.382899628252788	9.1	NA	NA	NA
Tachycineta_thalassina	ATP8	0.534883720930233	0.13953488372093	0.0697674418604651	0.255813953488372	9.1	NA	NA	NA
Tachycineta_thalassina	ND6	0.313559322033898	0.23728813559322	0.0338983050847458	0.415254237288136	9.1	NA	NA	NA
Tachycineta_thalassina	COX2	0.442622950819672	0.122950819672131	0.0737704918032787	0.360655737704918	9.1	NA	NA	NA
Tetrastes_bonasia	ND3	0.486111111111111	0.111111111111111	0.0416666666666667	0.361111111111111	7.2	NA	NA	NA
Tetrastes_bonasia	COX3	0.482014388489209	0.172661870503597	0.0215827338129496	0.323741007194245	7.2	NA	NA	NA
Tetrastes_bonasia	COX1	0.392857142857143	0.196428571428571	0.0642857142857143	0.346428571428571	7.2	NA	NA	NA
Tetrastes_bonasia	ND4L	0.540983606557377	0.131147540983607	0.0327868852459016	0.295081967213115	7.2	NA	NA	NA
Tetrastes_bonasia	ND4	0.464601769911504	0.176991150442478	0.0221238938053097	0.336283185840708	7.2	NA	NA	NA
Tetrastes_bonasia	ATP6	0.39568345323741	0.20863309352518	0.0575539568345324	0.338129496402878	7.2	NA	NA	NA
Tetrastes_bonasia	ND5	0.365448504983389	0.159468438538206	0.0365448504983389	0.438538205980066	7.2	NA	NA	NA
Tetrastes_bonasia	CytB	0.419047619047619	0.133333333333333	0.0142857142857143	0.433333333333333	7.2	NA	NA	NA
Tetrastes_bonasia	ND6	0.310344827586207	0.267241379310345	0.0431034482758621	0.379310344827586	7.2	NA	NA	NA
Tetrastes_bonasia	ATP8	0.575	0.075	0.025	0.325	7.2	NA	NA	NA
Tetrastes_bonasia	ND2	0.375	0.260416666666667	0.046875	0.317708333333333	7.2	NA	NA	NA
Tetrastes_bonasia	COX2	0.405172413793103	0.232758620689655	0	0.362068965517241	7.2	NA	NA	NA
Tetrastes_bonasia	ND1	0.33879781420765	0.174863387978142	0.0437158469945355	0.442622950819672	7.2	NA	NA	NA
Tringa_erythropus	COX3	0.541353383458647	0.105263157894737	0.0300751879699248	0.323308270676692	8.6	NA	NA	NA
Tringa_erythropus	ND4L	0.568965517241379	0.0517241379310345	0.0517241379310345	0.327586206896552	8.6	NA	NA	NA
Tringa_erythropus	ND4	0.431818181818182	0.195454545454545	0.0181818181818182	0.354545454545455	8.6	NA	NA	NA
Tringa_erythropus	ND2	0.429347826086957	0.195652173913043	0.0380434782608696	0.33695652173913	8.6	NA	NA	NA
Tringa_erythropus	ND6	0.426086956521739	0.28695652173913	0.00869565217391304	0.278260869565217	8.6	NA	NA	NA
Tringa_erythropus	ND3	0.560606060606061	0.106060606060606	0.0303030303030303	0.303030303030303	8.6	NA	NA	NA
Tringa_erythropus	ND5	0.42560553633218	0.145328719723183	0.0103806228373702	0.418685121107266	8.6	NA	NA	NA
Tringa_erythropus	ATP8	0.48780487804878	0.170731707317073	0	0.341463414634146	8.6	NA	NA	NA
Tringa_erythropus	COX1	0.413284132841328	0.188191881918819	0.029520295202952	0.3690036900369	8.6	NA	NA	NA
Tringa_erythropus	ND1	0.430232558139535	0.22093023255814	0.0232558139534884	0.325581395348837	8.6	NA	NA	NA
Tringa_erythropus	ATP6	0.348837209302326	0.155038759689922	0.0232558139534884	0.472868217054264	8.6	NA	NA	NA
Tringa_erythropus	CytB	0.476190476190476	0.111111111111111	0.0317460317460317	0.380952380952381	8.6	NA	NA	NA
